"Name","State","Notes","User","Tags","Created","Runtime","Sweep","activation_function","batch_size","dropout","epochs","hidden_dim1","hidden_dim2","learning_rate","method","model_type","normalization","normalization_method","parameters.activation_functions","parameters.batch_sizes","parameters.dropouts","parameters.epochss","parameters.hidden_dim1s","parameters.hidden_dim2s","parameters.learning_rates","parameters.normalization_methods","hidden_dim3","hidden_layers","optimizer","output_activation_function","parameters.hidden_dim3s","parameters.hidden_layerss","parameters.optimizers","parameters.output_activation_functions","hidden_dim_range","hidden_dim_range_max","hidden_dim_range_min","hidden_dim_strategy","momentum","nesterov","parameters.batch_size.distribution","parameters.batch_size.max","parameters.batch_size.min","parameters.dropout.distribution","parameters.dropout.max","parameters.dropout.min","parameters.epochs","parameters.hidden_dim_range.distribution","parameters.hidden_dim_range.max","parameters.hidden_dim_range.min","parameters.hidden_dim_range_max.distribution","parameters.hidden_dim_range_max.max","parameters.hidden_dim_range_max.min","parameters.hidden_dim_range_min.distribution","parameters.hidden_dim_range_min.max","parameters.hidden_dim_range_min.min","parameters.hidden_dim_strategys","parameters.hidden_layers.distribution","parameters.hidden_layers.max","parameters.hidden_layers.min","parameters.learning_rate.distribution","parameters.learning_rate.max","parameters.learning_rate.min","parameters.momentum.distribution","parameters.momentum.max","parameters.momentum.min","parameters.nesterovs","absolute_dim_range","absolute_dim_range_max","absolute_dim_range_min","actual_hidden_layers","hidden_dim_initial_range","hidden_dim_initial_range_max","hidden_dim_initial_range_min","hidden_dim_random_scale_factor_range","hidden_dim_random_scale_factor_range_max","hidden_dim_random_scale_factor_range_min","hidden_dim_scale_factor_fixed","hidden_layers_max","hidden_layers_min","parameters.absolute_dim_range.distribution","parameters.absolute_dim_range.max","parameters.absolute_dim_range.min","parameters.absolute_dim_range_max","parameters.absolute_dim_range_min","parameters.hidden_dim_initial_range.distribution","parameters.hidden_dim_initial_range.max","parameters.hidden_dim_initial_range.min","parameters.hidden_dim_initial_range_max","parameters.hidden_dim_initial_range_min","parameters.hidden_dim_random_scale_factor_range.distribution","parameters.hidden_dim_random_scale_factor_range.max","parameters.hidden_dim_random_scale_factor_range.min","parameters.hidden_dim_random_scale_factor_range_max","parameters.hidden_dim_random_scale_factor_range_min","parameters.hidden_dim_scale_factor_fixeds","parameters.hidden_layers_max","parameters.hidden_layers_min","parameters.randomize_hidden_dim_strategys","parameters.scaled_layerss","randomize_hidden_dim_strategy","scaled_layers","epoch","test_accuracy","test_loss","train_accuracy","train_loss","val_accuracy","val_loss","model_architecture","hidden_layer_1_neurons","hidden_layer_2_neurons","hidden_layer_3_neurons","hidden_layer_4_neurons","hidden_layer_5_neurons"
"toasty-sweep-1","finished","-","","","2024-07-27T18:27:32.000Z","193","nnxs723m","leaky_relu","48","0.34756769067550747","500","","","0.08746882705172108","","","","none","","","","","","","","","","","asgd","none","","","","","","","","maintain","0.021620751688611207","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","512","4","3","","256","8","","2","1.01","true","5","2","","","","","","","","","","","","","","","","","","","","","true","","231","0.9981764508258532","0.0000033253315905312775","0.967313298187966","0.0010684204753488302","0.9981592182149148","0.0000033884775803016964","Input Layer: 10 neurons
Hidden Layer 1: 38 neurons
Hidden Layer 2: 38 neurons
Hidden Layer 3: 38 neurons
Output Layer: 1 neuron","38","38","38","",""
"light-sweep-1","failed","-","","","2024-07-27T18:18:51.000Z","6","sv1b1zv8","dsu","19","0.4125846974849337","500","","","0.0003494834859181785","","","","min-max","","","","","","","","","","","adam","none","","","","","","","","expand","0.8811902844292092","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","512","4","3","","256","8","","2","1.01","true","5","2","","","","","","","","","","","","","","","","","","","","","false","","","","","","","","","Input Layer: 10 neurons
Hidden Layer 1: 135 neurons
Hidden Layer 2: 168 neurons
Hidden Layer 3: 209 neurons
Output Layer: 1 neuron","135","168","209","",""
"atomic-sweep-1","failed","-","","","2024-07-27T18:12:50.000Z","6","4v52fg6o","dsu","93","0.6506586976395903","500","","","0.06523545031898073","","","","none","","","","","","","","","","","rmsprop","none","","","","","","","","compress","0.6909004316721148","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","512","4","3","","256","8","","2","1.01","true","5","2","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","Input Layer: 10 neurons
Hidden Layer 1: 53 neurons
Hidden Layer 2: 26 neurons
Hidden Layer 3: 13 neurons
Output Layer: 1 neuron","53","26","13","",""
"ethereal-sweep-1","failed","-","","","2024-07-27T18:02:44.000Z","16","uclw4n5d","elu","87","0.308422333644103","500","","","0.04401852537459537","","","","min-max","","","","","","","","","","","adadelta","none","","","","","","","","compress","0.7511341036157815","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","512","4","3","","256","8","","2","1.01","false","5","2","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","Input Layer: 10 neurons
Hidden Layer 1: 16 neurons
Hidden Layer 2: 12 neurons
Hidden Layer 3: 6 neurons
Output Layer: 1 neuron","16","12","6","",""
"wise-sweep-20","failed","-","","","2024-07-27T01:43:09.000Z","32","6tmnysfu","dsu","60","0.6187567111020142","500","","","0.07036287943271154","","","","std","","","","","","","","","","","adam","none","","","","","","","","compress","0.2022381915654127","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","512","4","4","","256","8","","2","1.01","false","5","2","","","","","","","","","","","","","","","","","","","","","false","","","","","","","","","Input Layer: 10 neurons
Hidden Layer 1: 127 neurons
Hidden Layer 2: 74 neurons
Hidden Layer 3: 67 neurons
Hidden Layer 4: 49 neurons
Output Layer: 1 neuron","127","74","67","49",""
"crisp-sweep-19","failed","-","","","2024-07-27T01:42:29.000Z","29","6tmnysfu","dsu","90","0.4643059078133778","500","","","0.06593615571477789","","","","min-max","","","","","","","","","","","adamax","none","","","","","","","","compress","0.41614262398649887","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","512","4","4","","256","8","","2","1.01","true","5","2","","","","","","","","","","","","","","","","","","","","","false","","","","","","","","","Input Layer: 10 neurons
Hidden Layer 1: 140 neurons
Hidden Layer 2: 94 neurons
Hidden Layer 3: 63 neurons
Hidden Layer 4: 42 neurons
Output Layer: 1 neuron","140","94","63","42",""
"dashing-sweep-18","failed","-","","","2024-07-27T01:41:33.000Z","48","6tmnysfu","elish","8","0.6178401568117876","500","","","0.08197273881527901","","","","std","","","","","","","","","","","nadam","none","","","","","","","","expand","0.8275331126416617","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","512","4","5","","256","8","","2","1.01","false","5","2","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","Input Layer: 10 neurons
Hidden Layer 1: 251 neurons
Hidden Layer 2: 423 neurons
Hidden Layer 3: 423 neurons
Hidden Layer 4: 512 neurons
Hidden Layer 5: 512 neurons
Output Layer: 1 neuron","251","423","423","512","512"
"volcanic-sweep-17","failed","-","","","2024-07-27T01:40:57.000Z","27","6tmnysfu","swish","39","0.399992796011141","500","","","0.051815509266829984","","","","none","","","","","","","","","","","nadam","none","","","","","","","","compress","0.48075564175900337","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","512","4","4","","256","8","","2","1.01","false","5","2","","","","","","","","","","","","","","","","","","","","","false","","","","","","","","","Input Layer: 10 neurons
Hidden Layer 1: 144 neurons
Hidden Layer 2: 120 neurons
Hidden Layer 3: 101 neurons
Hidden Layer 4: 76 neurons
Output Layer: 1 neuron","144","120","101","76",""
"fancy-sweep-16","failed","-","","","2024-07-27T01:40:16.000Z","32","6tmnysfu","relu","11","0.42180572564611385","500","","","0.07891038564042538","","","","std","","","","","","","","","","","adamax","none","","","","","","","","compress","0.10833768283891212","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","512","4","3","","256","8","","2","1.01","false","5","2","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","Input Layer: 10 neurons
Hidden Layer 1: 132 neurons
Hidden Layer 2: 103 neurons
Hidden Layer 3: 103 neurons
Output Layer: 1 neuron","132","103","103","",""
"celestial-sweep-15","failed","-","","","2024-07-27T01:39:34.000Z","30","6tmnysfu","squ","51","0.538220517303164","500","","","0.027718918889326778","","","","instance","","","","","","","","","","","adadelta","none","","","","","","","","compress","0.2170647924864966","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","512","4","4","","256","8","","2","1.01","false","5","2","","","","","","","","","","","","","","","","","","","","","false","","","","","","","","","Input Layer: 10 neurons
Hidden Layer 1: 138 neurons
Hidden Layer 2: 106 neurons
Hidden Layer 3: 93 neurons
Hidden Layer 4: 50 neurons
Output Layer: 1 neuron","138","106","93","50",""
"different-sweep-14","failed","-","","","2024-07-27T01:38:59.000Z","27","6tmnysfu","elu","8","0.6126171170220918","500","","","0.05063788381578083","","","","min-max","","","","","","","","","","","adam","none","","","","","","","","maintain","0.8356037036720857","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","512","4","2","","256","8","","2","1.01","true","5","2","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","Input Layer: 10 neurons
Hidden Layer 1: 168 neurons
Hidden Layer 2: 168 neurons
Output Layer: 1 neuron","168","168","","",""
"bumbling-sweep-13","failed","-","","","2024-07-27T01:38:23.000Z","28","6tmnysfu","elu","66","0.6860789511900715","500","","","0.039119504445011846","","","","layer","","","","","","","","","","","rmsprop","none","","","","","","","","compress","0.236934172875316","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","512","4","3","","256","8","","2","1.01","true","5","2","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","Input Layer: 10 neurons
Hidden Layer 1: 52 neurons
Hidden Layer 2: 43 neurons
Hidden Layer 3: 43 neurons
Output Layer: 1 neuron","52","43","43","",""
"helpful-sweep-12","failed","-","","","2024-07-27T01:37:48.000Z","26","6tmnysfu","gcu","20","0.4606306544171406","500","","","0.05306982830793515","","","","layer","","","","","","","","","","","rmsprop","none","","","","","","","","maintain","0.8652724990436778","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","512","4","3","","256","8","","2","1.01","true","5","2","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","Input Layer: 10 neurons
Hidden Layer 1: 67 neurons
Hidden Layer 2: 67 neurons
Hidden Layer 3: 43 neurons
Output Layer: 1 neuron","67","67","43","",""
"pious-sweep-11","failed","-","","","2024-07-27T01:37:12.000Z","27","6tmnysfu","swish","53","0.615250565230595","500","","","0.08880472697520404","","","","layer","","","","","","","","","","","asgd","none","","","","","","","","compress","0.4588102737075431","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","512","4","2","","256","8","","2","1.01","true","5","2","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","Input Layer: 10 neurons
Hidden Layer 1: 168 neurons
Hidden Layer 2: 140 neurons
Output Layer: 1 neuron","168","140","","",""
"fluent-sweep-10","failed","-","","","2024-07-27T01:36:36.000Z","27","6tmnysfu","ncu","44","0.5416127938163696","500","","","0.046814112729170895","","","","instance","","","","","","","","","","","asgd","none","","","","","","","","maintain","0.19384295414272917","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","512","4","5","","256","8","","2","1.01","true","5","2","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","Input Layer: 10 neurons
Hidden Layer 1: 121 neurons
Hidden Layer 2: 121 neurons
Hidden Layer 3: 150 neurons
Hidden Layer 4: 186 neurons
Hidden Layer 5: 149 neurons
Output Layer: 1 neuron","121","121","150","186","149"
"soft-sweep-9","failed","-","","","2024-07-27T01:36:01.000Z","26","6tmnysfu","gcu","79","0.5603924816210077","500","","","0.08666378307811815","","","","std","","","","","","","","","","","adam","none","","","","","","","","maintain","0.14950115717107715","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","512","4","3","","256","8","","2","1.01","true","5","2","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","Input Layer: 10 neurons
Hidden Layer 1: 30 neurons
Hidden Layer 2: 30 neurons
Hidden Layer 3: 30 neurons
Output Layer: 1 neuron","30","30","30","",""
"wise-sweep-8","failed","-","","","2024-07-27T01:35:25.000Z","27","6tmnysfu","relu","40","0.5657471980458573","500","","","0.07072666573480353","","","","min-max","","","","","","","","","","","rmsprop","none","","","","","","","","expand","0.2844169839820234","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","512","4","5","","256","8","","2","1.01","false","5","2","","","","","","","","","","","","","","","","","","","","","false","","","","","","","","","Input Layer: 10 neurons
Hidden Layer 1: 214 neurons
Hidden Layer 2: 299 neurons
Hidden Layer 3: 512 neurons
Hidden Layer 4: 512 neurons
Hidden Layer 5: 512 neurons
Output Layer: 1 neuron","214","299","512","512","512"
"icy-sweep-7","failed","-","","","2024-07-27T01:34:50.000Z","28","6tmnysfu","ncu","15","0.5133958563231653","500","","","0.0004933659456997006","","","","none","","","","","","","","","","","adamw","none","","","","","","","","compress","0.43501403567407265","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","512","4","3","","256","8","","2","1.01","false","5","2","","","","","","","","","","","","","","","","","","","","","false","","","","","","","","","Input Layer: 10 neurons
Hidden Layer 1: 132 neurons
Hidden Layer 2: 101 neurons
Hidden Layer 3: 50 neurons
Output Layer: 1 neuron","132","101","50","",""
"tough-sweep-6","failed","-","","","2024-07-27T01:34:14.000Z","27","6tmnysfu","mish","67","0.6043089342681307","500","","","0.0015383407227429337","","","","min-max","","","","","","","","","","","adamw","none","","","","","","","","maintain","0.13948337067935673","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","512","4","3","","256","8","","2","1.01","true","5","2","","","","","","","","","","","","","","","","","","","","","false","","","","","","","","","Input Layer: 10 neurons
Hidden Layer 1: 151 neurons
Hidden Layer 2: 151 neurons
Hidden Layer 3: 151 neurons
Output Layer: 1 neuron","151","151","151","",""
"treasured-sweep-5","failed","-","","","2024-07-27T01:33:38.000Z","28","6tmnysfu","swish","35","0.40018760983729434","500","","","0.06392996691248154","","","","none","","","","","","","","","","","adamax","none","","","","","","","","maintain","0.5019644660433409","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","512","4","4","","256","8","","2","1.01","false","5","2","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","Input Layer: 10 neurons
Hidden Layer 1: 90 neurons
Hidden Layer 2: 90 neurons
Hidden Layer 3: 145 neurons
Hidden Layer 4: 129 neurons
Output Layer: 1 neuron","90","90","145","129",""
"lunar-sweep-4","failed","-","","","2024-07-27T01:33:03.000Z","27","6tmnysfu","selu","100","0.46853727890064223","500","","","0.06934399744961385","","","","std","","","","","","","","","","","sgd","none","","","","","","","","compress","0.2457808436114972","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","512","4","3","","256","8","","2","1.01","false","5","2","","","","","","","","","","","","","","","","","","","","","false","","","","","","","","","Input Layer: 10 neurons
Hidden Layer 1: 125 neurons
Hidden Layer 2: 80 neurons
Hidden Layer 3: 76 neurons
Output Layer: 1 neuron","125","80","76","",""
"vibrant-sweep-3","failed","-","","","2024-07-27T01:32:27.000Z","27","6tmnysfu","elish","80","0.566820152218476","500","","","0.07884713002025999","","","","min-max","","","","","","","","","","","adadelta","none","","","","","","","","maintain","0.024619647156573245","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","512","4","4","","256","8","","2","1.01","false","5","2","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","Input Layer: 10 neurons
Hidden Layer 1: 108 neurons
Hidden Layer 2: 108 neurons
Hidden Layer 3: 60 neurons
Hidden Layer 4: 60 neurons
Output Layer: 1 neuron","108","108","60","60",""
"fiery-sweep-2","failed","-","","","2024-07-27T01:31:52.000Z","26","6tmnysfu","softplus","54","0.5326245773375473","500","","","0.037359491972993146","","","","min-max","","","","","","","","","","","adamax","none","","","","","","","","expand","0.6893340199205956","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","512","4","2","","256","8","","2","1.01","true","5","2","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","Input Layer: 10 neurons
Hidden Layer 1: 73 neurons
Hidden Layer 2: 82 neurons
Output Layer: 1 neuron","73","82","","",""
"earnest-sweep-1","failed","-","","","2024-07-27T01:31:16.000Z","28","6tmnysfu","softplus","55","0.46599515872335334","500","","","0.09071874007607568","","","","min-max","","","","","","","","","","","adamw","none","","","","","","","","expand","0.5442212937329178","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","512","4","3","","256","8","","2","1.01","true","5","2","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","Input Layer: 10 neurons
Hidden Layer 1: 198 neurons
Hidden Layer 2: 294 neurons
Hidden Layer 3: 197 neurons
Output Layer: 1 neuron","198","294","197","",""
"earnest-sweep-10","finished","-","","","2024-07-26T22:55:22.000Z","146","lyb74yza","leaky_relu","19","0.4147785590495134","500","","","0.07457927361625681","","","","std","","","","","","","","","","","rmsprop","none","","","","","","","","compress","0.0961018968260726","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","512","4","","","256","8","","2","1.01","false","4","2","","","","","","","","","","","","","","","","","","","","","true","","21","-0.27647134462431366","1.6293790936470032","-0.28551394693679333","1.6525461077690125","-0.276486847222146","1.629418671131134","Input Layer: 10 neurons
Hidden Layer 1: 132 neurons
Hidden Layer 2: 83 neurons
Output Layer: 1 neuron","132","83","","",""
"dazzling-sweep-9","finished","-","","","2024-07-26T22:48:40.000Z","397","lyb74yza","softplus","7","0.394697731294143","500","","","0.03599151030903411","","","","none","","","","","","","","","","","adamw","none","","","","","","","","compress","0.30292185096225205","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","512","4","","","256","8","","2","1.01","false","4","2","","","","","","","","","","","","","","","","","","","","","false","","60","0.7624814012556906","0.05641508474946022","0.7530381625528771","0.06099014915525913","0.7624814051767419","0.05641508288681507","Input Layer: 10 neurons
Hidden Layer 1: 239 neurons
Hidden Layer 2: 185 neurons
Output Layer: 1 neuron","239","185","","",""
"comfy-sweep-8","finished","-","","","2024-07-26T22:40:56.000Z","458","lyb74yza","leaky_relu","7","0.5283644616329158","500","","","0.09449615421423424","","","","none","","","","","","","","","","","sgd","none","","","","","","","","expand","0.5647628974335419","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","512","4","","","256","8","","2","1.01","true","4","2","","","","","","","","","","","","","","","","","","","","","true","","69","0.9608926962959666","0.0015293812029995024","0.8837131059263824","0.013522641733288763","0.9607599857154312","0.0015397787210531533","Input Layer: 10 neurons
Hidden Layer 1: 197 neurons
Hidden Layer 2: 272 neurons
Hidden Layer 3: 375 neurons
Hidden Layer 4: 375 neurons
Output Layer: 1 neuron","197","272","375","375",""
"glorious-sweep-7","finished","-","","","2024-07-26T22:36:46.000Z","247","lyb74yza","softplus","9","0.6967522503745845","500","","","0.051377890314057345","","","","none","","","","","","","","","","","rmsprop","none","","","","","","","","expand","0.6990940440222123","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","512","4","","","256","8","","2","1.01","false","4","2","","","","","","","","","","","","","","","","","","","","","false","","27","0.7437371094387115","0.0656706690788269","0.6669202865407258","0.11094209551811218","0.7437380307219161","0.06567019689828157","Input Layer: 10 neurons
Hidden Layer 1: 27 neurons
Hidden Layer 2: 40 neurons
Output Layer: 1 neuron","27","40","","",""
